Date,S&P500,AAL,ALGT,ALk,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,GOOG,IBM,MSFT,FB
07-07-2016,0.153457052,0.411895602,0.49155473,0.468309891,0.39072091,0.615444177,0.376709029,0.269005848,0.183514784,0.281757024,0.086915676,0.107469106,0.559216557,0.086186062,0.470644938,0.234522411,0.410372041,0.29095358,0.147200068,0.012545384,0.08345959,0.075264777,0.663340319,0.036195468,0.116923367
08-07-2016,0.171724393,0.424843224,0.507022156,0.473395963,0.413463689,0.650667711,0.392975012,0.290726817,0.196474868,0.296398892,0.111335912,0.125738853,0.582027663,0.084805244,0.476098836,0.247640915,0.430101409,0.291931624,0.149391522,0.014203155,0.086489711,0.084459147,0.684675499,0.041114191,0.123450414
11-07-2016,0.175868802,0.447501508,0.499288443,0.477308313,0.430520774,0.670988962,0.404761905,0.319966583,0.212026968,0.309457855,0.12441298,0.128156855,0.588709714,0.083884698,0.477382153,0.247410811,0.431792672,0.303178518,0.144962012,0.014875237,0.089103368,0.092928356,0.694654795,0.042664667,0.126408739
12-07-2016,0.18442019,0.518308709,0.509002029,0.517605654,0.478053183,0.685117083,0.447194696,0.343358396,0.228097472,0.341115948,0.158586781,0.15260613,0.59493082,0.084632636,0.47722171,0.253394655,0.436865953,0.288997541,0.142817162,0.015860935,0.087276764,0.097897055,0.714269282,0.045979461,0.126690468
13-07-2016,0.18458576,0.514060297,0.500711514,0.516562331,0.463270422,0.681633417,0.436822277,0.329156224,0.217729405,0.335180055,0.165811692,0.146963975,0.593087548,0.075427193,0.478505028,0.25224393,0.440811781,0.289486636,0.150370642,0.01462881,0.085446879,0.094620361,0.725510518,0.04758339,0.121290389
14-07-2016,0.191047871,0.542990096,0.515622131,0.538602015,0.495565147,0.691503807,0.454973998,0.349206349,0.238983942,0.358527899,0.199190746,0.169532487,0.608525314,0.08348196,0.48139242,0.254545495,0.475197182,0.293887663,0.147386542,0.01893007,0.084977933,0.098174584,0.751433838,0.048813095,0.123685214
15-07-2016,0.189900448,0.543192362,0.506094147,0.540949433,0.472822367,0.692858539,0.454738307,0.347535505,0.241575959,0.354174911,0.19268837,0.16980116,0.580184299,0.08256142,0.478505028,0.254085173,0.466741826,0.29877754,0.149671272,0.018907667,0.083089021,0.097189763,0.745698578,0.048599232,0.121666055
18-07-2016,0.192840293,0.54602465,0.501330155,0.530516426,0.475551455,0.693632702,0.455209783,0.355889724,0.247278395,0.358527899,0.204898491,0.175174588,0.59331794,0.086243596,0.480750761,0.240046024,0.459413698,0.286552602,0.146966922,0.021259923,0.083295622,0.109660825,0.746616242,0.049989298,0.133452315
19-07-2016,0.191065013,0.545620017,0.483635414,0.525691191,0.485330873,0.684149423,0.444365865,0.341687552,0.241057555,0.337554412,0.191026676,0.174637296,0.595391673,0.086473738,0.514597426,0.231760639,0.459413698,0.264058765,0.155546191,0.021349542,0.084568014,0.112507756,0.743404508,0.045337892,0.139274995
20-07-2016,0.196339703,0.543799261,0.46538387,0.52073557,0.478053183,0.679891594,0.428099906,0.350877193,0.254017639,0.349030471,0.193627644,0.19048899,0.600921673,0.092399743,0.512832893,0.234752607,0.461668546,0.279217541,0.157551171,0.021551155,0.086460188,0.116294701,0.763822023,0.060414881,0.145426371
21-07-2016,0.19185844,0.524377877,0.456289018,0.536645808,0.439617909,0.674472628,0.317067397,0.352548037,0.256091252,0.354570637,0.18120079,0.192907044,0.593778769,0.091881936,0.512993352,0.234752607,0.463359583,0.252811724,0.15685173,0.020363826,0.086037159,0.11400283,0.753383804,0.059826767,0.139274995
22-07-2016,0.197487125,0.552700798,0.473798156,0.535211262,0.449624709,0.728275571,0.329090075,0.349206349,0.252462429,0.351009102,0.183801765,0.194250381,0.594239622,0.082331278,0.511068376,0.235443033,0.465050846,0.259168789,0.160675141,0.018638847,0.086178168,0.117682348,0.771966162,0.063943539,0.14110632
25-07-2016,0.193748001,0.541371605,0.465012664,0.545644282,0.449624709,0.708147894,0.318010372,0.345864662,0.257646462,0.352987732,0.184524191,0.199892483,0.589631304,0.08250388,0.508822626,0.229459166,0.467305468,0.250855782,0.151536306,0.015681707,0.084456507,0.115023443,0.778618915,0.064798971,0.144064608
26-07-2016,0.194147572,0.556544577,0.460125001,0.560380811,0.451216703,0.729436825,0.339698208,0.34085213,0.254017639,0.344281757,0.189220448,0.202579237,0.586175129,0.083654556,0.512993352,0.224856174,0.470124126,0.257701748,0.151396431,0.014180753,0.08313822,0.113814805,0.77253955,0.064959353,0.142139383
27-07-2016,0.192663434,0.549463897,0.420528335,0.577856085,0.440072787,0.720921264,0.320839203,0.344193818,0.257128059,0.322516818,0.187992221,0.196937109,0.58686635,0.086186062,0.506897666,0.230379696,0.471251297,0.255256809,0.15130316,0.028249475,0.083492376,0.11681397,0.76921318,0.061911882,0.15209428
28-07-2016,0.194649996,0.552296165,0.424859196,0.585550347,0.458721866,0.718405278,0.320603489,0.334168755,0.238465539,0.307479224,0.184668718,0.192638372,0.589861765,0.084114829,0.501924968,0.226467198,0.461104735,0.246454805,0.156338838,0.031363414,0.088719669,0.120520317,0.76393666,0.062018811,0.15988919
29-07-2016,0.196670843,0.535302437,0.3931201,0.569379272,0.444848748,0.714147469,0.309759477,0.367585631,0.253499236,0.314998021,0.172241863,0.189145599,0.586175129,0.0793395,0.514276653,0.231760639,0.473506144,0.278728642,0.158390416,0.031072191,0.090752873,0.141003942,0.755333769,0.064531648,0.154911739
01-08-2016,0.195095279,0.537325459,0.383777719,0.574987005,0.461450977,0.718985866,0.310466761,0.346700084,0.242094362,0.300356154,0.167690133,0.182966125,0.582488493,0.071227193,0.517003618,0.231760639,0.497181567,0.272371625,0.15983583,0.035194249,0.093681335,0.144665592,0.764854324,0.063997014,0.156649136
02-08-2016,0.187211746,0.495043445,0.352719147,0.538993226,0.391175765,0.698277525,0.275106082,0.334168755,0.214618985,0.280965572,0.152373357,0.169532487,0.57995393,0.072838154,0.508180968,0.224165749,0.445321251,0.275794608,0.158250541,0.031677066,0.091333325,0.143045168,0.754875029,0.063997014,0.150920351
03-08-2016,0.191070728,0.494436567,0.350120632,0.541731867,0.393222638,0.696922773,0.283121169,0.351712615,0.225505455,0.28531856,0.168846141,0.180816743,0.576958516,0.079684716,0.492942019,0.208515576,0.3833146,0.246943851,0.156898403,0.034611777,0.089385388,0.14493416,0.75590733,0.066082124,0.148196863
04-08-2016,0.191333298,0.49645967,0.362927654,0.541731867,0.394587228,0.694987453,0.295850943,0.344193818,0.226023858,0.285714286,0.166750967,0.177055351,0.583179714,0.078994301,0.492300361,0.212888373,0.375422886,0.258679743,0.156105761,0.034791005,0.091395634,0.14352859,0.766001445,0.068327622,0.156883935
05-08-2016,0.201962674,0.51385795,0.388665475,0.5564685,0.4202865,0.718598775,0.329561457,0.355054302,0.240539152,0.303521963,0.195939558,0.196668436,0.602534553,0.077383341,0.498395917,0.35143845,0.391769955,0.275305659,0.157411296,0.038397798,0.093104165,0.153027319,0.788368926,0.071375099,0.160593557
08-08-2016,0.200832255,0.512037174,0.383901483,0.551643226,0.415055684,0.702922425,0.320132013,0.376775272,0.243131169,0.3161852,0.201286036,0.199623864,0.607834092,0.080202523,0.488931753,0.328423491,0.363021421,0.244498766,0.153401411,0.040391615,0.093294373,0.152615533,0.771621886,0.071909755,0.161110086
09-08-2016,0.201317536,0.516892565,0.36466,0.540297334,0.408460346,0.694600362,0.320367704,0.387635756,0.253499236,0.32647408,0.205693232,0.205534637,0.608294922,0.11305448,0.485402686,0.319907979,0.371477001,0.260146687,0.151955997,0.041377304,0.093868261,0.154853691,0.768524971,0.072658258,0.160170924
10-08-2016,0.197749696,0.508598007,0.369176513,0.538341126,0.393222638,0.69421329,0.309288095,0.386800334,0.262312092,0.345864662,0.196662092,0.199355191,0.591013815,0.108221617,0.484279828,0.323360154,0.374295434,0.264058765,0.153681156,0.039562716,0.093950244,0.155229686,0.77208081,0.071695891,0.15932569
11-08-2016,0.203629525,0.524377877,0.373940455,0.554903528,0.398226072,0.692858539,0.315181542,0.390142022,0.269569739,0.346260388,0.208727687,0.206609302,0.59239635,0.09193947,0.4908566,0.346145009,0.375422886,0.275305659,0.155732739,0.039405898,0.094829109,0.155381866,0.788713031,0.073192892,0.159419628
12-08-2016,0.202636244,0.523568632,0.37369297,0.545383393,0.390266031,0.693632702,0.298208369,0.386800334,0.277864193,0.34705184,0.204320484,0.2009672,0.584562248,0.094413436,0.482034078,0.339700752,0.36583991,0.270415684,0.156898403,0.039965959,0.095261986,0.153922582,0.770589585,0.07126817,0.15932569
15-08-2016,0.206118372,0.542787749,0.385324462,0.555033967,0.403229416,0.69885819,0.306694955,0.387635756,0.278382596,0.351009102,0.220937802,0.214132166,0.593087548,0.104021629,0.46743666,0.339010349,0.373168038,0.273349669,0.15102341,0.042878285,0.093927286,0.153224305,0.76978674,0.072230531,0.15472391
16-08-2016,0.199268119,0.560590723,0.392191999,0.553468982,0.403684294,0.689374892,0.298208369,0.387635756,0.282011419,0.346260388,0.221660228,0.229983859,0.597004576,0.104079163,0.435675414,0.332566183,0.355129707,0.266503703,0.148505608,0.042654243,0.092467969,0.148479422,0.756251434,0.068594945,0.151906484
17-08-2016,0.201591536,0.557556088,0.394852446,0.57107459,0.416647656,0.696922773,0.305987671,0.384294069,0.279419403,0.335971508,0.221804755,0.233207959,0.600921673,0.123640752,0.451395594,0.338319923,0.374859019,0.266014706,0.151443105,0.042295813,0.09266146,0.150959263,0.753269156,0.06923653,0.156930902
18-08-2016,0.204331665,0.558972232,0.407102622,0.575639001,0.406640878,0.706212497,0.30575198,0.390142022,0.282011419,0.335971508,0.22462247,0.238044015,0.599078309,0.118980497,0.441931414,0.346145009,0.377677508,0.272860622,0.153587885,0.041982179,0.092605717,0.148801703,0.763822023,0.069450372,0.154770877
19-08-2016,0.202533529,0.5553308,0.416383078,0.567423077,0.399818044,0.705244837,0.294200778,0.384294069,0.272680159,0.319351009,0.225850691,0.238044015,0.601843355,0.116391457,0.429098513,0.33993097,0.36583991,0.262102726,0.152981716,0.042609447,0.09026097,0.146939541,0.748680844,0.069557306,0.153127348
22-08-2016,0.20183125,0.545417751,0.401101255,0.564684436,0.396179222,0.705244837,0.292550636,0.387635756,0.278900999,0.317768104,0.226067431,0.239387406,0.601382502,0.130947581,0.416426055,0.344303767,0.35794814,0.270904681,0.153214863,0.040705249,0.090972584,0.144012067,0.748222104,0.069824623,0.15589784
23-08-2016,0.204263095,0.553510043,0.412670858,0.57107459,0.397998599,0.710857397,0.302215889,0.404344194,0.28978747,0.337158686,0.224766997,0.242611452,0.596313355,0.130544848,0.421398865,0.344994284,0.372040586,0.267970745,0.152841846,0.041466923,0.091946563,0.143949392,0.751204382,0.071000847,0.156930902
24-08-2016,0.197721126,0.558567701,0.421580108,0.57850808,0.399818044,0.717437618,0.301508699,0.411862991,0.292379486,0.344677483,0.219131574,0.247716261,0.601382502,0.126747599,0.409688839,0.325431523,0.356820744,0.23520791,0.14286376,0.039629923,0.090241294,0.141764948,0.737325143,0.071321645,0.152751714
25-08-2016,0.196025705,0.559983824,0.43401598,0.583985362,0.392995233,0.721501853,0.302215889,0.403508772,0.296526713,0.337950139,0.223466456,0.249328271,0.595622134,0.129911968,0.407443106,0.31599539,0.354002255,0.224938913,0.13088077,0.038599411,0.090887318,0.141559,0.732507548,0.072497848,0.154676939
26-08-2016,0.194067713,0.550070796,0.433954049,0.57003128,0.384352954,0.71163156,0.292314922,0.40267335,0.2944531,0.336367234,0.22397225,0.25443308,0.598617456,0.128416081,0.414982423,0.328193272,0.356820744,0.215159011,0.127710127,0.037188066,0.094094537,0.141675389,0.728951709,0.07174935,0.159701357
29-08-2016,0.200541113,0.548856918,0.429004547,0.567031854,0.39481461,0.720534192,0.296558227,0.406015038,0.299637133,0.333992877,0.230474627,0.2611499,0.622811074,0.125079104,0.429098513,0.331875666,0.373168038,0.222982972,0.130740895,0.036919228,0.094845502,0.144012067,0.745010369,0.072123597,0.167120599
30-08-2016,0.198109407,0.566659891,0.442058967,0.573682897,0.408687728,0.73717828,0.313767067,0.424394319,0.315189234,0.352592006,0.248536905,0.282106348,0.647234992,0.125079104,0.421880081,0.324971201,0.360202988,0.224449916,0.128875791,0.035082228,0.093628874,0.141272564,0.741339722,0.071000847,0.163833574
31-08-2016,0.195157995,0.55148692,0.445523745,0.573422021,0.399363189,0.742210194,0.306694955,0.440267335,0.330222931,0.366838148,0.249187234,0.278613656,0.651382457,0.118059952,0.419794662,0.326812444,0.355693292,0.203422973,0.12505245,0.035306252,0.094146998,0.139446193,0.735375178,0.068701874,0.165148407
01-09-2016,0.195106707,0.550273143,0.434201583,0.569900933,0.400955183,0.748209827,0.299858534,0.441938179,0.335406964,0.364463791,0.242323481,0.274583538,0.642857135,0.118577758,0.415624082,0.329344112,0.348928974,0.195599012,0.123607035,0.036717615,0.094625791,0.140995035,0.742945584,0.069396918,0.16538317
02-09-2016,0.200312827,0.556139964,0.433954049,0.582290044,0.408915111,0.754209382,0.306930646,0.456975773,0.342146207,0.37277404,0.247164157,0.274046165,0.645622089,0.116506525,0.419473905,0.331185263,0.354002255,0.222493974,0.127663528,0.038957859,0.095222636,0.143394334,0.743060404,0.069824623,0.166979732
06-09-2016,0.204023381,0.564839135,0.425416091,0.592592613,0.400955183,0.762144354,0.30834512,0.441938179,0.335925367,0.355362089,0.248247959,0.270284774,0.632718932,0.12059144,0.426371564,0.337169198,0.354002255,0.241564829,0.124679428,0.038890633,0.100610614,0.151111497,0.752236855,0.069503852,0.182099914
07-09-2016,0.203840668,0.601051981,0.493596442,0.619066257,0.44826021,0.786142845,0.349127746,0.436925647,0.349403854,0.358527899,0.2507044,0.268672764,0.627649761,0.125194173,0.42412583,0.328653594,0.35794814,0.240097788,0.120110043,0.040369203,0.099170972,0.151353182,0.767033746,0.069771169,0.188298294
08-09-2016,0.201066394,0.613190317,0.493720207,0.622848221,0.457129872,0.78111095,0.351013602,0.450292398,0.362363938,0.368421053,0.265082017,0.278076311,0.630645199,0.12341061,0.421880081,0.337169198,0.351183822,0.237163851,0.122208224,0.034006902,0.099033245,0.146850036,0.736751583,0.068541486,0.184635639
09-09-2016,0.170531397,0.595792058,0.469591059,0.590766857,0.422105968,0.744919678,0.317538873,0.443609023,0.365992761,0.387020182,0.242757063,0.265986009,0.603456235,0.112479134,0.401989192,0.319907979,0.316234386,0.203422973,0.113722157,0.028652719,0.091189033,0.132830185,0.698784182,0.062018811,0.169750187
12-09-2016,0.188359169,0.592757423,0.467673111,0.602895183,0.437798463,0.755370636,0.32885429,0.446115288,0.372213601,0.38108429,0.260747027,0.283449793,0.59930877,0.115701054,0.416907399,0.336018381,0.347237993,0.219559891,0.12262785,0.0338277,0.094911093,0.14120989,0.728607433,0.066509829,0.177216396
13-09-2016,0.1700804,0.573133693,0.448122266,0.58372459,0.417102534,0.744532587,0.312824092,0.431913116,0.355624694,0.360506529,0.231413901,0.262493236,0.562903193,0.109429839,0.392043699,0.304257784,0.312852368,0.201467032,0.115260843,0.039450694,0.091474335,0.132857069,0.700160599,0.063729675,0.170266721
14-09-2016,0.169366832,0.553307676,0.4202809,0.561945795,0.407777994,0.732533399,0.30575198,0.426900585,0.348885451,0.357736446,0.225345005,0.265179964,0.552764967,0.108566816,0.396053965,0.293670833,0.307215276,0.201956029,0.114048575,0.048008426,0.091500576,0.135363795,0.67997254,0.062286128,0.172896313
15-09-2016,0.181634488,0.553712309,0.414526968,0.564032337,0.411644312,0.736791208,0.309288095,0.430242272,0.365992761,0.367233874,0.23921682,0.275658256,0.544239667,0.108509293,0.408405522,0.31737631,0.318489233,0.20977999,0.123000871,0.056521362,0.094320813,0.143662902,0.698440089,0.067258332,0.175619871
16-09-2016,0.177010511,0.535100171,0.398873939,0.54955658,0.399818044,0.730210988,0.299858534,0.395989975,0.332814947,0.312623664,0.22418899,0.265986009,0.527649759,0.107991486,0.402309965,0.315074768,0.307215276,0.205868009,0.136336069,0.055065203,0.097216489,0.14108454,0.67756365,0.067579125,0.179000792
19-09-2016,0.176987794,0.534088579,0.394295643,0.549426233,0.418012268,0.734662294,0.302451674,0.395989975,0.320373267,0.296398892,0.225706272,0.266254682,0.541013768,0.106955867,0.3928458,0.293210626,0.290868207,0.217114953,0.132652533,0.052063276,0.096094935,0.138237609,0.689378275,0.065868261,0.17702853
20-09-2016,0.17735308,0.528221757,0.392872572,0.546948377,0.419376857,0.731952811,0.305280504,0.399331662,0.32089167,0.274633953,0.227584706,0.268941437,0.553686649,0.102525742,0.397497597,0.307249682,0.299887317,0.233251871,0.131673413,0.052040874,0.097773964,0.143349527,0.684560679,0.065226692,0.176981596
21-09-2016,0.1906883,0.518510975,0.397636564,0.56259779,0.428928779,0.736210543,0.307402145,0.424394319,0.337998981,0.284922833,0.231630641,0.274852211,0.536866395,0.106207918,0.412897132,0.324741097,0.326381003,0.245965807,0.143050309,0.051996078,0.100895916,0.14765574,0.696948864,0.070305804,0.183086043
22-09-2016,0.198714407,0.53024478,0.38136485,0.553990644,0.439163053,0.749564578,0.317303182,0.43358396,0.355624694,0.29758607,0.23878334,0.283449793,0.53433181,0.105517515,0.421719639,0.332105861,0.3190531,0.252322726,0.148319059,0.054393139,0.105801839,0.157494728,0.703601789,0.070626601,0.183743443
23-09-2016,0.191584441,0.536313948,0.41743485,0.550469465,0.445531009,0.752274061,0.315181542,0.416875522,0.349922258,0.287692917,0.217903353,0.274583538,0.534792662,0.110522975,0.41129293,0.330724941,0.325253551,0.251833826,0.145847861,0.050114264,0.106146167,0.157217198,0.690640044,0.068541486,0.173788509
26-09-2016,0.180972347,0.523770979,0.395966057,0.535211262,0.428701397,0.735049385,0.30645917,0.404344194,0.331778141,0.252077562,0.191532362,0.250940361,0.51497697,0.099994237,0.394770648,0.312082893,0.29030434,0.234229866,0.14216439,0.050495097,0.103985063,0.145856307,0.679169523,0.065707878,0.170736288
27-09-2016,0.188867168,0.545417751,0.419600327,0.553338544,0.455310404,0.772014724,0.34582744,0.40267335,0.318818057,0.254847645,0.201719509,0.259537863,0.519815657,0.102238078,0.417869815,0.32174913,0.301014769,0.244498766,0.147153395,0.050965548,0.109543574,0.153734612,0.711172368,0.071321645,0.177216396
28-09-2016,0.195397849,0.542180851,0.411371644,0.556077185,0.455765282,0.771627652,0.334747737,0.407685881,0.324520494,0.269885239,0.205765445,0.270822119,0.524884805,0.103043549,0.420596764,0.338550027,0.310033935,0.25330077,0.145381637,0.052892158,0.113678836,0.15243647,0.728607433,0.07174935,0.179752056
29-09-2016,0.183843622,0.541776238,0.396708555,0.544470521,0.451216703,0.758080119,0.336633687,0.380116959,0.294971503,0.237435694,0.173253344,0.251209034,0.503225772,0.095161374,0.386589672,0.306559256,0.272266065,0.225916908,0.135636699,0.048926935,0.113787061,0.146572507,0.726542831,0.068381103,0.174398938
30-09-2016,0.193628145,0.557758455,0.40735015,0.551643226,0.458721866,0.773562972,0.354078218,0.405179616,0.335406964,0.301147606,0.190015188,0.278613656,0.501152039,0.092284669,0.400384989,0.318066736,0.303269391,0.223960869,0.143469929,0.050875956,0.116495811,0.148613678,0.735031074,0.069450372,0.175244204
03-10-2016,0.189592164,0.579809841,0.429623188,0.567683849,0.472822367,0.80046454,0.374116007,0.398496241,0.332296544,0.296794618,0.188570228,0.275658256,0.490783444,0.091479198,0.41129293,0.320598382,0.292559188,0.223471872,0.136429341,0.049688609,0.116308886,0.144379102,0.720807571,0.06848801,0.177592063
04-10-2016,0.183478336,0.578393697,0.457588318,0.588810649,0.476688685,0.812850819,0.360443164,0.400167084,0.348367048,0.310645034,0.1972401,0.278076311,0.48894008,0.087624414,0.411453372,0.319217461,0.294814036,0.210758034,0.13489066,0.050763935,0.115420193,0.147843765,0.70761654,0.067525671,0.174868538
05-10-2016,0.188753025,0.583249007,0.454123634,0.583594152,0.480554912,0.816721556,0.359028689,0.414369256,0.359771921,0.320933914,0.227078911,0.292047294,0.517511556,0.092514811,0.417228156,0.327042547,0.304960654,0.217114953,0.132279581,0.050875956,0.118807753,0.147879556,0.714728206,0.069664235,0.176183334
06-10-2016,0.189346736,0.589318175,0.471014038,0.59376627,0.471912633,0.816527982,0.360678854,0.414369256,0.351995871,0.318559557,0.232497595,0.287479804,0.52188939,0.087279209,0.410330498,0.323820476,0.290868207,0.202934073,0.127010756,0.052757752,0.117922323,0.148228721,0.712434136,0.070198896,0.177451196
07-10-2016,0.185333613,0.580416739,0.486914502,0.580985949,0.449397327,0.790981242,0.344177275,0.395989975,0.341109401,0.322912545,0.251860415,0.285330475,0.525345657,0.084287437,0.418190588,0.326352121,0.28579487,0.200489037,0.127896675,0.053138584,0.117191033,0.146635182,0.698554726,0.070519667,0.178625126
10-10-2016,0.190996444,0.603884248,0.513642257,0.604460167,0.468046383,0.792723065,0.374823173,0.391812865,0.346293434,0.333201425,0.260602492,0.292047294,0.532718929,0.086761403,0.427173665,0.352359071,0.28861336,0.20391197,0.134517638,0.057596688,0.117938736,0.156357726,0.714039998,0.071802826,0.184494772
11-10-2016,0.175623374,0.589925155,0.510919978,0.596896239,0.449169853,0.764273268,0.375294672,0.381787803,0.343183014,0.322121092,0.24615267,0.281837702,0.528110611,0.083021693,0.392524899,0.307019556,0.261555862,0.185330113,0.118990982,0.058156749,0.114426539,0.153788325,0.68846061,0.067258332,0.178108597
12-10-2016,0.177021939,0.573336039,0.51469403,0.611241544,0.456674993,0.768724575,0.380480835,0.365914787,0.333851754,0.32132964,0.248031219,0.274583538,0.525115196,0.081583341,0.397818482,0.300805517,0.258173619,0.165770261,0.12062294,0.060486584,0.115439869,0.15653679,0.68272535,0.066830627,0.178906859
13-10-2016,0.173237241,0.610965029,0.539627514,0.644235793,0.473504605,0.788465256,0.412776992,0.360902256,0.31933646,0.311832212,0.23444835,0.269747428,0.511981556,0.082043608,0.402470408,0.320368186,0.240698873,0.16234718,0.116379904,0.059680114,0.113862499,0.149419437,0.676187245,0.065814785,0.173131113
14-10-2016,0.173482669,0.599028958,0.536719632,0.635758994,0.474186956,0.779175533,0.411362541,0.370927318,0.330222931,0.314602295,0.256845618,0.278882302,0.511059874,0.078649096,0.391241597,0.311852674,0.235062007,0.161369283,0.115120968,0.061136255,0.111789945,0.14972385,0.684560679,0.06848801,0.173412842
17-10-2016,0.169783544,0.597612814,0.53746213,0.630933798,0.45849437,0.768531077,0.409476686,0.366750209,0.328149317,0.313019391,0.245863724,0.271359491,0.506221187,0.074161438,0.406159789,0.297583422,0.226042841,0.144743318,0.116100158,0.060957053,0.108507307,0.15100407,0.688231326,0.067418736,0.171816317
18-10-2016,0.177261793,0.613190317,0.545814484,0.633150791,0.460996099,0.783239767,0.419849104,0.394319131,0.345256628,0.326078354,0.272090188,0.285599121,0.516589874,0.078016221,0.356753402,0.310701949,0.236753044,0.150122242,0.15927633,0.060777825,0.110048608,0.164701585,0.641775682,0.069771169,0.176652934
19-10-2016,0.179939067,0.639085583,0.562828653,0.650756399,0.49374577,0.760209033,0.433286162,0.406850459,0.363919148,0.33161852,0.285672949,0.30198816,0.523732662,0.077958682,0.343599599,0.305638635,0.231679707,0.149633342,0.163845715,0.059993748,0.110061718,0.170288018,0.647969695,0.069076125,0.18388431
20-10-2016,0.178255074,0.638276337,0.553857564,0.67462184,0.506481658,0.757499531,0.434229137,0.423558897,0.368066375,0.351800554,0.285672949,0.301182195,0.516129021,0.077958682,0.34809121,0.30678936,0.228297689,0.138875348,0.167109631,0.059859316,0.107644835,0.16623245,0.650952134,0.067579125,0.183367777
21-10-2016,0.17815222,0.624317244,0.552620189,0.665101717,0.499886229,0.755951224,0.437529444,0.424394319,0.364437551,0.349426197,0.286828956,0.315690444,0.519815657,0.077383341,0.32515247,0.290218658,0.20800451,0.141320384,0.168508372,0.058828813,0.11048803,0.168381103,0.629272861,0.08046407,0.193087944
24-10-2016,0.183957904,0.6229011,0.548907969,0.652712606,0.504434808,0.738920103,0.435172112,0.424394319,0.377916038,0.356153542,0.290080145,0.314078461,0.529723491,0.075254585,0.327879435,0.279861904,0.205186077,0.124694468,0.165337798,0.061181069,0.116751611,0.180682009,0.640055173,0.087628313,0.198769725
25-10-2016,0.179293929,0.620068751,0.542411632,0.636932755,0.500795963,0.733307543,0.42621405,0.422723475,0.370139988,0.347843292,0.293186914,0.313272362,0.53433181,0.077901148,0.333493776,0.307479878,0.213641432,0.109046547,0.161094766,0.062525215,0.115797307,0.175811776,0.643611012,0.087574859,0.194120937
26-10-2016,0.177164653,0.612583439,0.542720999,0.620370352,0.50511716,0.71879235,0.342527133,0.418546366,0.374287215,0.359319351,0.304168808,0.319720562,0.544239667,0.076692937,0.3431184,0.282623676,0.220405975,0.096332611,0.153867635,0.056566157,0.11166861,0.168112535,0.654278516,0.085650132,0.18825129
27-10-2016,0.173516954,0.62451951,0.418981593,0.620240019,0.506709131,0.711437966,0.362329114,0.453634085,0.387247298,0.356549268,0.309081698,0.325900036,0.550230404,0.078188824,0.361405199,0.292290005,0.224915445,0.120293442,0.152515492,0.054079505,0.110281429,0.164782128,0.671943209,0.082816497,0.181912114
28-10-2016,0.169732117,0.627554124,0.432283635,0.628847165,0.503752547,0.701954765,0.360914639,0.451963241,0.383100072,0.361693708,0.304674494,0.317839853,0.546082939,0.068120359,0.355470084,0.235903332,0.193912063,0.118826449,0.145101887,0.05237691,0.096495027,0.164800051,0.663454967,0.081586819,0.189425219
31-10-2016,0.169583689,0.638478603,0.443420107,0.634585324,0.513531943,0.704470674,0.38142381,0.449456976,0.374805618,0.352592006,0.31262194,0.319183217,0.541013768,0.053679303,0.366057124,0.23314156,0.181510654,0.111980484,0.149671272,0.051973666,0.100922157,0.155104336,0.675843141,0.081854136,0.18801656
01-11-2016,0.1613463,0.622294121,0.428880782,0.624282755,0.516033671,0.707760823,0.372701532,0.439431913,0.375324022,0.334388603,0.311321406,0.313541115,0.540553031,0.088314829,0.355630399,0.24649019,0.145434047,0.111002488,0.140812182,0.047381158,0.09947595,0.154271747,0.665519569,0.081212567,0.181019918
02-11-2016,0.153479909,0.620473364,0.424859196,0.618153373,0.517170787,0.701954765,0.371051391,0.423558897,0.358216711,0.32132964,0.300628566,0.301719433,0.523271924,0.072550489,0.347930767,0.235903332,0.120631285,0.102200533,0.138714001,0.047605182,0.092966438,0.140923398,0.655884377,0.079234386,0.170078887
03-11-2016,0.148182363,0.613797297,0.426405939,0.601199864,0.516943314,0.69324563,0.373173032,0.443609023,0.30222915,0.320142461,0.297955385,0.298764113,0.525576026,0.062194348,0.350657717,0.226467198,0.078917644,0.091442587,0.133351974,0.043662362,0.093448513,0.135041513,0.660701973,0.078058162,0.136410603
04-11-2016,0.146195801,0.621080343,0.433830377,0.609024565,0.538776451,0.71356688,0.389203206,0.427736007,0.301192343,0.315393748,0.295860095,0.297958041,0.508525288,0.06138887,0.351941034,0.235443033,0.085118377,0.086552612,0.132792478,0.041444511,0.089519832,0.134943048,0.661390181,0.075384937,0.139932391
07-11-2016,0.172649245,0.656483944,0.457650157,0.639149734,0.569024302,0.741629606,0.417255988,0.446115288,0.3255573,0.345864662,0.336030588,0.330736145,0.526958561,0.061101194,0.376804734,0.263751409,0.106538839,0.112958527,0.152468824,0.044961712,0.099318547,0.153295942,0.699128286,0.084527361,0.146506405
08-11-2016,0.177238937,0.660732356,0.475592427,0.640975491,0.576301992,0.753822387,0.425742551,0.447786132,0.31933646,0.346656114,0.339209563,0.333422819,0.530184344,0.037224554,0.383060734,0.274338268,0.085118377,0.115892464,0.156991605,0.046417853,0.100243328,0.160449085,0.692819465,0.084794699,0.156226535
