Date,S&P500,AAL,ALGT,ALk,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,GOOG,IBM,MSFT,FB
23-11-2010,0.032841581,0.130346978,0.052323798,0.022991425,0.125397948,0.061748055,0.102986086,0.719577018,0.795587841,0.77624514,0.377423519,0.264232009,0.098387053,0.064800597,0.053244755,0.080347129,0.009021082,0.014470806,0.00724762,0.008650539,0.004490264,0.036107887,0.399983422,0.006780812,0
24-11-2010,0.039941809,0.142096564,0.05750487,0.026856241,0.136363636,0.072540695,0.108585,0.73216738,0.80097999,0.775076235,0.390779809,0.274758324,0.105529956,0.06751703,0.05753706,0.085810748,0.013030471,0.016658287,0.007696286,0.010395588,0.007169032,0.040101696,0.421713612,0.007983082,0
26-11-2010,0.036335298,0.141362215,0.056325019,0.026630558,0.134594977,0.06953291,0.10485239,0.694968425,0.772058384,0.748192279,0.379793198,0.265091321,0.094930855,0.067123341,0.047419512,0.080025741,0.006348179,0.013461215,0.006660914,0.010453087,0.007154231,0.03844207,0.405932369,0.007405987,0
29-11-2010,0.035674432,0.133651549,0.056530216,0.025445724,0.13318005,0.072363766,0.105191719,0.706414277,0.771323085,0.728154513,0.385501933,0.269817401,0.107603689,0.067123341,0.04343383,0.078418767,0.008686936,0.010937271,0.009111299,0.010990693,0.007832065,0.03580736,0.397587372,0.007694527,0
30-11-2010,0.032769076,0.131448501,0.055863339,0.024035207,0.124867351,0.072894552,0.101289445,0.685239464,0.740195557,0.704944116,0.368591119,0.259935532,0.107834058,0.068343773,0.039754718,0.074883526,0,0.002860475,0.008869711,0.009346256,0.006621437,0.026991585,0.385772186,0.007454078,0
01-12-2010,0.04305268,0.133284374,0.057607465,0.025332883,0.128404669,0.075371551,0.102986086,0.727589089,0.763479932,0.73650359,0.381031866,0.269817401,0.115207376,0.072477465,0.048645869,0.084364484,0.013364584,0.006225778,0.012838643,0.010855571,0.006961836,0.029876741,0.410146282,0.011205165,0
02-12-2010,0.04928254,0.130530565,0.056632817,0.024937938,0.12186063,0.076433122,0.100610789,0.744757866,0.789460369,0.761550783,0.402843601,0.284640193,0.14400922,0.075626943,0.050485419,0.086935591,0.013030471,0.013629514,0.014150122,0.011358676,0.006955914,0.032371212,0.41650825,0.015292873,0
03-12-2010,0.050563939,0.129245454,0.057812662,0.026545927,0.123983021,0.075902337,0.099253476,0.738462561,0.807842761,0.775744196,0.401820324,0.285284619,0.150230372,0.077989059,0.050076661,0.088221112,0.014032743,0.020864917,0.013356338,0.01115456,0.006704316,0.032765252,0.418160832,0.015918058,0
06-12-2010,0.049923239,0.131264914,0.061608691,0.026969082,0.121330032,0.079971693,0.096029859,0.716715493,0.77892113,0.751197946,0.40365141,0.283136434,0.143087538,0.077004846,0.04639756,0.087417657,0.017039759,0.012619889,0.011527178,0.011933648,0.00740583,0.034555112,0.414938491,0.015052424,0
07-12-2010,0.050177109,0.120249677,0.067148868,0.027420447,0.114962858,0.07554848,0.095011875,0.713281713,0.779656428,0.746355482,0.397942675,0.285714286,0.136866317,0.076926105,0.04752173,0.089345972,0.015703341,0.013629514,0.009732524,0.011375926,0.007026955,0.037487014,0.406923941,0.015196701,0
08-12-2010,0.052002548,0.127960343,0.068328718,0.026940872,0.114609126,0.073602266,0.092806242,0.732739697,0.80097999,0.762218675,0.422447214,0.303114909,0.15760369,0.076965473,0.048952491,0.089828103,0.014032743,0.025408009,0.009974112,0.012180894,0.006884874,0.038622386,0.414855792,0.016927965,0
09-12-2010,0.053904527,0.126858819,0.066841076,0.027900023,0.118323311,0.078202408,0.093315234,0.76020969,0.813725126,0.776579051,0.424116742,0.308270655,0.1737327,0.076493059,0.044966798,0.094166781,0.015369228,0.032811711,0.009318381,0.011821532,0.006458643,0.038942961,0.409237408,0.016206603,0
10-12-2010,0.056886472,0.127225994,0.069457276,0.029536223,0.113194199,0.078202408,0.094163555,0.756203655,0.806617272,0.787933812,0.434995694,0.313426445,0.178340995,0.07751664,0.04343383,0.09930906,0.024056164,0.031465556,0.009387392,0.01205152,0.006686557,0.039180048,0.413533897,0.017456964,0
13-12-2010,0.056910624,0.119515327,0.059659369,0.028238547,0.114255394,0.084041049,0.09314557,0.752769937,0.815685914,0.799455537,0.440435133,0.313211622,0.177188898,0.079839384,0.042922853,0.101076632,0.029736117,0.037859667,0.010181194,0.012370633,0.006281043,0.03998482,0.409072127,0.017024147,0
14-12-2010,0.057365976,0.119882502,0.058274347,0.027815392,0.114078528,0.079263979,0.093824226,0.741896341,0.82254866,0.796616799,0.428856105,0.306552073,0.167972331,0.081256647,0.052222793,0.108307887,0.027063213,0.045599865,0.008800686,0.011973905,0.006189285,0.040081668,0.421796311,0.018803511,0
15-12-2010,0.054803129,0.112722598,0.047809584,0.028520651,0.106473293,0.076610051,0.089073633,0.699546716,0.802940778,0.772070567,0.41743864,0.297314737,0.16728111,0.085705295,0.050178848,0.110075539,0.026060841,0.036177049,0.005176876,0.011994021,0.00667176,0.038542253,0.412707606,0.019909595,0
16-12-2010,0.057881782,0.11253901,0.048168663,0.028323178,0.105235232,0.076963908,0.089752289,0.710992567,0.799019202,0.779584718,0.413399433,0.293233083,0.172580626,0.083303811,0.048441515,0.112968034,0.030738389,0.033653037,0.005729077,0.012249888,0.007402867,0.039013091,0.411303012,0.020582866,0
17-12-2010,0.05830088,0.111253899,0.048784232,0.031059581,0.103289706,0.074663837,0.094672547,0.69096239,0.785293685,0.780085663,0.411137402,0.298174006,0.171198115,0.084484863,0.049872266,0.107183043,0.02439031,0.025071546,0.003796369,0.012065896,0.007266711,0.03870921,0.415021073,0.020150049,0
20-12-2010,0.059578245,0.113456947,0.049502402,0.031567367,0.104527768,0.076256194,0.094842211,0.690390135,0.790195668,0.768897918,0.42196253,0.298603652,0.174423944,0.079918113,0.04936129,0.107504432,0.029067857,0.026922396,0.004245035,0.012525879,0.008956848,0.040131748,0.410972449,0.019717227,0
21-12-2010,0.062608544,0.119698915,0.052016001,0.035488604,0.106650159,0.077848551,0.097556836,0.715570982,0.806862354,0.773239455,0.433703121,0.31149304,0.191013806,0.080981067,0.047828311,0.102362218,0.036084195,0.026249403,0.00476273,0.013097978,0.009389005,0.042806536,0.421135301,0.020967592,0
22-12-2010,0.064317108,0.116027169,0.054632186,0.033344618,0.102759109,0.076079265,0.097387172,0.712137202,0.818382001,0.771569622,0.44108146,0.323093448,0.202304106,0.079839384,0.044557999,0.10300501,0.042098228,0.032475181,0.006522861,0.013373969,0.009391963,0.043614642,0.422870342,0.021544686,0
23-12-2010,0.063482994,0.10850009,0.052836767,0.030805688,0.09922179,0.074840766,0.094842211,0.713281713,0.82132317,0.771068695,0.430310241,0.323308271,0.194930857,0.081925912,0.046908536,0.10412987,0.043768859,0.033484806,0.006281273,0.012925489,0.008749651,0.043193885,0.422374613,0.022073676,0
27-12-2010,0.063793284,0.107765741,0.053401048,0.028407809,0.10311284,0.07554848,0.095690531,0.706986532,0.811519229,0.77023377,0.442320129,0.325456498,0.199999959,0.081571595,0.043638224,0.103165688,0.039759471,0.030456032,0.005487489,0.013235982,0.008616454,0.042576118,0.417830261,0.020967592,0
28-12-2010,0.064184148,0.108132915,0.052734171,0.029790116,0.103643438,0.074133052,0.097217508,0.706986532,0.81960749,0.768730972,0.438873338,0.32867884,0.19976959,0.079524428,0.044864581,0.102683622,0.0431006,0.039374054,0.006108714,0.013463095,0.008305657,0.041420718,0.420887445,0.020679047,0
29-12-2010,0.06469592,0.112722598,0.052477682,0.030890319,0.106827025,0.072894552,0.09687818,0.705842021,0.822793768,0.773907346,0.430471804,0.320515596,0.195622101,0.078500854,0.045682179,0.102844284,0.043434713,0.039710584,0.006764448,0.013411344,0.008980528,0.042115305,0.427579975,0.020486679,0
30-12-2010,0.063930278,0.11253901,0.056017227,0.031059581,0.103820304,0.073779195,0.095351203,0.699546716,0.82132317,0.767896046,0.430525628,0.321589689,0.191013806,0.07751664,0.043740411,0.099630384,0.039759471,0.039542285,0.006867982,0.01294274,0.008797012,0.04140069,0.428819288,0.019909595,0
31-12-2010,0.063833571,0.110335963,0.052323798,0.028802754,0.10576583,0.071832981,0.095520867,0.706986532,0.823038876,0.773239455,0.433326172,0.319011794,0.194930857,0.077870957,0.042820626,0.100112515,0.040427697,0.040383678,0.007454702,0.0126265,0.007983022,0.039767762,0.42956288,0.020198139,0
03-01-2011,0.069567743,0.122085549,0.060531442,0.032159784,0.105412098,0.073248409,0.099932133,0.721293908,0.835048687,0.784260236,0.459661796,0.340923738,0.208525327,0.080075591,0.052733779,0.100112515,0.046107616,0.039878815,0.010974978,0.014641794,0.009232127,0.043233962,0.435511827,0.020534775,0
04-01-2011,0.068894775,0.121534788,0.062634653,0.030833898,0.104527768,0.072540695,0.101289445,0.740179451,0.848038906,0.800123428,0.459823359,0.346079463,0.210138231,0.08224086,0.058150212,0.105093987,0.056465117,0.034494363,0.012148403,0.015136277,0.009465962,0.042489295,0.436833838,0.021063774,0
05-01-2011,0.071457671,0.130346978,0.065199545,0.035629656,0.112486735,0.075194623,0.101119781,0.76020969,0.86029385,0.8224989,0.464778109,0.353813104,0.22672807,0.084406133,0.057741454,0.108468613,0.060474505,0.023725391,0.01256255,0.015915373,0.010179314,0.04481012,0.431959047,0.020630957,0
06-01-2011,0.070365605,0.1329172,0.0591464,0.037294065,0.111248674,0.074840766,0.09857482,0.749336157,0.871568363,0.808305488,0.455137906,0.353168614,0.221659014,0.106452503,0.056719461,0.116503323,0.062813262,0.021369679,0.015254522,0.015837742,0.009717561,0.04628943,0.445261541,0.024574402,0
07-01-2011,0.069418649,0.135854596,0.0591464,0.045813587,0.112840467,0.074840766,0.100780453,0.749336157,0.853431079,0.787432867,0.446951753,0.340279291,0.206682009,0.106806819,0.050485419,0.121163406,0.068159069,0.018004375,0.015530629,0.016524847,0.009608044,0.047271184,0.439229888,0.023516404,0
10-01-2011,0.068713461,0.137139707,0.053503644,0.046462425,0.10576583,0.075194623,0.100950117,0.754486827,0.854411486,0.778916827,0.441943098,0.337056907,0.19976959,0.104287237,0.045988761,0.118753041,0.065486166,0.010095878,0.015530629,0.018344646,0.009368283,0.046526516,0.436833838,0.021688949,0
11-01-2011,0.070619474,0.127960343,0.040679184,0.04437486,0.101344181,0.073779195,0.097047844,0.804848522,0.860538933,0.781254551,0.439788887,0.335123502,0.204377862,0.106334401,0.04711293,0.114735686,0.06414968,0.006730641,0.017704921,0.018111776,0.009267645,0.04712759,0.433859369,0.02115996,0
12-01-2011,0.075245495,0.126308057,0.045552463,0.04691379,0.104174036,0.072009909,0.09857482,0.854637901,0.90686255,0.828677217,0.452229628,0.351235209,0.218433116,0.106767459,0.049463467,0.117949586,0.069161441,0.020696618,0.016945642,0.018910997,0.009190688,0.047414778,0.44889702,0.023275946,0
13-01-2011,0.074358994,0.126491644,0.046116745,0.048521779,0.105942695,0.07077141,0.097387172,0.866656007,0.907352766,0.853223466,0.451691116,0.342427476,0.215668162,0.106531244,0.053653554,0.078418767,0.06414968,0.01935053,0.019499557,0.01927324,0.009619882,0.047354672,0.446583552,0.021544686,0
14-01-2011,0.078179086,0.124655772,0.048271264,0.049706614,0.108418819,0.073779195,0.099932133,0.89298149,0.937254779,0.87192538,0.470163718,0.357035446,0.235483853,0.104405339,0.049974443,0.07102685,0.068159069,0.023388861,0.023537528,0.0200782,0.01057299,0.049855813,0.456333143,0.022073676,0
18-01-2011,0.078896374,0.112355423,0.042218114,0.046518846,0.089847895,0.065817411,0.097217508,0.883252467,0.930637116,0.876099883,0.468440286,0.352094522,0.229493116,0.106019449,0.045375557,0.065241843,0.069495487,0.039037523,0.023917169,0.017827172,0.011312981,0.055015026,0.461703662,0.023804949,0
19-01-2011,0.073617553,0.110703137,0.043603161,0.045700746,0.085426247,0.065994339,0.092975906,0.847198085,0.922303773,0.875098011,0.424332209,0.330612245,0.213824844,0.104287237,0.050076661,0.065884636,0.067490843,0.0454316,0.022812769,0.017306817,0.010016516,0.052383651,0.503346294,0.022891219,0
20-01-2011,0.072948619,0.114742058,0.04149995,0.041666668,0.088256102,0.065817411,0.09229725,0.866083752,0.9161763,0.887287627,0.420023706,0.357894737,0.215668162,0.105665128,0.053142578,0.068134338,0.06481794,0.037859667,0.021949956,0.015535887,0.008563177,0.05072069,0.504255168,0.022314134,0
21-01-2011,0.074193765,0.107031391,0.045501176,0.037886482,0.08701804,0.064401983,0.088564641,0.86780058,0.944117525,0.914004637,0.422770339,0.379162191,0.229953853,0.104247877,0.051098623,0.065723973,0.068827328,0.043748915,0.022295078,0.013822449,0.007219351,0.045731768,0.501776419,0.020727138,0
24-01-2011,0.077211962,0.111988248,0.04303888,0.040284361,0.095507605,0.065994339,0.091788258,0.870089787,0.964460705,0.917678213,0.423308933,0.373576799,0.234331803,0.10554703,0.046601954,0.064116983,0.071834344,0.061080296,0.020224331,0.016907198,0.007050635,0.045481323,0.53590023,0.022458402,0
25-01-2011,0.077349006,0.11253901,0.03662665,0.041328144,0.088609834,0.067232839,0.087376992,0.847770402,0.95980383,0.906490468,0.400043062,0.364769066,0.234331803,0.105074612,0.034951479,0.057046471,0.072502503,0.067979135,0.023019837,0.018042783,0.007006233,0.048429918,0.550855174,0.022795047,0
26-01-2011,0.079545141,0.124839359,0.046681021,0.041130671,0.094800141,0.070417553,0.086698336,0.841475159,0.945097932,0.894300852,0.396434715,0.357679914,0.228571434,0.109050826,0.03004597,0.054475364,0.068827328,0.073195322,0.021742878,0.01874713,0.006618479,0.047291211,0.547550134,0.024382043,0
27-01-2011,0.08071778,0.129429041,0.055504259,0.046152111,0.100459851,0.069886767,0.087207328,0.858071681,0.955392063,0.909162172,0.411083578,0.375725027,0.229723485,0.112082206,0.030863568,0.055278819,0.07283665,0.071512704,0.028783433,0.018563138,0.009300205,0.04738806,0.547798122,0.024814861,0
28-01-2011,0.071368982,0.113089772,0.042064231,0.037350486,0.092147152,0.065817411,0.077706141,0.831173943,0.938480269,0.887621608,0.398912127,0.358324404,0.214516111,0.11251526,0.024016332,0.052386323,0.061810923,0.066633014,0.024089728,0.016519099,0.005360494,0.04211195,0.532430032,0.019428687,0
31-01-2011,0.075309983,0.108683677,0.038473377,0.03599639,0.089317297,0.063871197,0.076348828,0.837469062,0.92843122,0.881777255,0.408875456,0.366058002,0.22788012,0.110310619,0.021563619,0.053993233,0.06414968,0.067642605,0.024503875,0.017444804,0.004916499,0.041901581,0.555482109,0.019332505,0
01-02-2011,0.083961612,0.10850009,0.019647061,0.044487701,0.091439689,0.068117482,0.076348828,0.874095823,0.950735188,0.924858453,0.418084886,0.377228786,0.251382448,0.119995289,0.030352592,0.067330883,0.097560972,0.078916339,0.028024154,0.019086367,0.005647611,0.045467964,0.568371458,0.020582866,0
02-02-2011,0.082527085,0.101340185,0.016364005,0.038140375,0.083657588,0.056794056,0.071598234,0.878674176,0.938970459,0.918847101,0.416576921,0.371643394,0.234792632,0.119365392,0.030250375,0.064438388,0.088874036,0.067810836,0.027610008,0.018882251,0.006067925,0.045788539,0.566223272,0.020342417,0
03-02-2011,0.083764164,0.102625296,0.012311471,0.037153014,0.086841174,0.053432414,0.073464539,0.882107894,0.948284209,0.937715961,0.414368799,0.374865714,0.235483853,0.120822024,0.032089925,0.049654554,0.095890441,0.056873666,0.031371871,0.018629266,0.006121207,0.045170751,0.568123594,0.018947779,0
04-02-2011,0.085283347,0.096199741,0.011593301,0.042118033,0.084541917,0.053078557,0.074143195,0.899848926,0.963725407,0.953412259,0.415392081,0.375725027,0.235714222,0.124247082,0.032498724,0.049493812,0.100233876,0.044590308,0.029473687,0.019508975,0.006778315,0.045447915,0.572006937,0.019524868,0
